,left_elbow_roll,left_elbow_pitch,left_elbow_yaw,right_elbow_roll,right_elbow_pitch,right_elbow_yaw,left_knee_roll,left_knee_pitch,left_knee_yaw,right_knee_roll,right_knee_pitch,right_knee_yaw,left_hip_roll,left_hip_pitch,left_hip_yaw,right_hip_roll,right_hip_pitch,right_hip_yaw,left_ankle_roll,left_ankle_pitch,left_ankle_yaw,right_ankle_roll,right_ankle_pitch,right_ankle_yaw
608,-75.62757496114506,13.557666694089354,-122.37393626343753,-75.51722096301728,10.623089804622095,-83.96016154292062,-60.13324675814453,-18.91486682978987,-80.48367361200664,-86.74565639351495,-25.122082629247263,-67.6696298974299,-46.26452404714522,-102.18360131424288,-86.74697429006355,-48.579015177533755,-79.28733636180941,-90.06556173818544,-85.5951906083254,-67.29342711110014,-89.59248265625872,-71.27684785039534,-63.05255082703602,-93.89774314907169
609,-76.27306020054819,12.948490166953645,-121.50685526308506,-75.5391688335403,10.523153710349062,-84.24936487586979,-47.418512578551685,-19.886031037189408,-82.46315357767125,-86.88350403296118,-23.66247880882728,-68.0956159782503,-46.575032899629925,-99.9353482083438,-87.0083686213454,-48.491312868273226,-79.32213605350707,-90.87103813614337,-83.16754707287078,-69.12657722720735,-89.97093933882223,-71.2656249331772,-62.44110416254999,-95.82477472900383
610,-76.66199695687163,10.674237271524147,-119.02635327518242,-75.63186378419536,10.742734080851731,-84.76371317468023,-36.79349069883276,-24.30465982576528,-82.60394049904492,-87.14964284527011,-22.888058602175587,-68.37268213510673,-46.286555010667335,-102.23980157225736,-86.79929434992059,-48.39627571820876,-79.47440016375982,-91.00448758398923,-80.57293019876772,-73.5804809398739,-89.90731413282002,-71.52309308559944,-61.564574996235024,-98.36481087159241
611,-76.65645431106383,6.088521047775673,-114.82649042496456,-75.84311216219821,9.828451531591572,-84.3963482587672,-29.08776556717026,-27.62982448376757,-83.12126278036622,-87.93832876874326,-21.045693986077236,-68.92077769271903,-45.54128841337363,-107.54455115073318,-86.5530623069152,-48.89175590128894,-77.12823037824748,-91.3860068093068,-78.55426412086481,-74.85513040265289,-90.04963027959245,-72.14789329900358,-60.16342040636216,-99.9059777897009
612,-76.77769281445015,6.220988591740368,-116.20288975009478,-76.25825502124981,9.323358305866897,-84.27553434572724,-22.08516312630729,-27.53076485475966,-84.43053601428869,-86.19818686840239,-18.70628950567896,-71.64081461636748,-45.090688192670385,-110.5516868186803,-87.13132935435296,-49.730138458269295,-75.60181511245047,-91.53990150407249,-75.33524181651826,-75.18402319624776,-90.32354804807487,-72.09342869025353,-49.880657890377144,-104.71736734487314
613,-77.17189421951203,3.549605597988656,-114.18759668026729,-76.35070962741375,7.764575084094759,-83.3772578726628,-17.26749616402555,-32.04499993090167,-84.566197707576,-87.80380981586158,-16.860300630168865,-72.65531139724564,-45.412654270915155,-109.87918716984794,-86.91447039798793,-50.78579682016111,-70.74558505215914,-91.76039914453176,-71.96623071532301,-77.41285903439415,-90.32263461864723,-72.81206507775677,-53.3197052556243,-105.90839500310842
614,-77.18092963610141,3.096755313826318,-113.09509727971196,-76.3511433911263,5.458097147810604,-81.37791676222704,-11.261223017902541,-36.26922338099575,-84.77231635998861,-88.0976298805197,-16.08861322170032,-72.546495113701,-45.012822833537825,-115.36178107655283,-86.8621901426815,-50.1866042228817,-71.72477245679809,-92.38316473134759,-68.95257881894331,-78.64988514396043,-90.33355304356002,-73.07694350670036,-54.98319471585192,-102.33332906284073
615,-77.3402477193155,2.794323037411034,-113.02696024190432,-76.42080572778612,4.296497139867469,-80.63677942196358,-8.584143712786918,-38.3630192567806,-84.6820001487061,-89.32685004165108,-16.507987797707077,-71.89793022376112,-44.52105295000131,-118.96661593029373,-86.71580754174565,-49.75489236122237,-71.4430932336375,-92.42865493491719,-67.88799370572194,-79.50913754292257,-90.27909478549647,-74.05472587168717,-55.90662536795324,-101.88223195727588
616,-77.54170788818548,2.8332300470080423,-113.1092057342829,-76.47414201625318,4.2042355679839085,-80.6803135404203,-6.6112382820937885,-40.90301553961162,-84.56094271987105,-89.91896238278929,-17.19855833469895,-71.39350121980766,-44.44051181274579,-120.55659189910943,-86.55910892918969,-49.535622273059964,-71.57059055286916,-92.33588859717878,-66.19932704518028,-80.79636342213841,-90.22294006300771,-74.3040531919651,-57.31013752597793,-101.75586394411737
617,-77.62814732676328,1.900080096075091,-111.8991431699894,-76.5543739645395,3.937831694538834,-80.70331251883924,-4.211900808797114,-47.703374518907474,-84.58531363677665,-89.9845272940794,-17.337530124573817,-71.42792840552757,-45.06696051040052,-118.23493616355825,-85.50448177162593,-50.03501628361695,-69.78855428784935,-92.18000386508673,-62.291151054272,-82.4705416291098,-90.33718340488858,-74.0358280868604,-57.7869980698085,-103.2020630758254
618,-77.98832104147972,1.8971132514792055,-111.82702464768435,-76.8983436421676,3.6807033930372937,-81.11789782315823,-8.18065957201732,-40.72071443641911,-84.71654427714691,-89.90027810054379,-17.529254536727542,-71.35541625324234,-45.34128724446377,-117.5405995148372,-85.42803284364628,-49.98070736567872,-70.45051979205873,-92.08670876964554,-67.91242027073888,-79.21815479838664,-90.39324998119356,-73.89318374113307,-57.20544081432728,-104.06568435927899
619,-78.38620902191882,1.368092143428281,-111.29458608467425,-76.83184713435995,3.5099346826000746,-81.03939987067238,-5.346692422006229,-45.27027149888051,-84.79491775734151,-91.19912997754152,-17.6155071278052,-70.74509625648405,-45.410966433476005,-117.47690475635876,-85.36314378657369,-49.967275842488206,-70.63514145789983,-92.10381145852288,-63.765403128869245,-81.35358234412494,-90.36440192045849,-74.09698143198045,-58.089696820133504,-104.78116498739196
620,-78.4247826456472,0.6998969467886567,-111.3848377128237,-76.82081794377636,3.0362272945803817,-80.76099687470881,-8.772165703265802,-36.551086753408626,-85.41973699109074,-91.34252626916135,-16.922806308006287,-71.08447479560911,-45.40700753316173,-117.83743917055341,-85.53812662524903,-50.04757289346878,-70.74544300051596,-92.20800561146748,-68.87795393135968,-76.40351734001358,-90.46924122736958,-73.87526180212173,-57.25464281979426,-105.43022425840878
621,-78.43352630644216,0.4722419536081179,-111.50747565570785,-76.64824450392855,2.4619060906884576,-80.03502561535636,-11.842135622877572,-33.757187368697195,-85.17446999205228,-91.70506025808098,-16.875276590801402,-70.65829246351453,-45.4947779826736,-117.3572318369891,-85.53051010909851,-50.017795670880844,-70.76605724750968,-92.39746512148574,-72.50567205416067,-70.74092668076797,-90.45012897497678,-73.97362396155386,-55.26296012713955,-104.47427226851373
622,-78.45897351936004,0.0718097786405257,-111.56704990460737,-76.62296099210583,2.351333607891897,-79.99147159347592,-12.360447876727273,-33.50636495558813,-85.14353034800867,-91.52825186251745,-17.00542558343316,-70.57128227701752,-45.45265022018153,-116.549251554197,-85.5358711237511,-50.49813219714496,-69.5282425248458,-92.3847431050355,-72.3343720334422,-71.65250030325758,-90.40970081712706,-73.89058540196501,-56.036471466479675,-105.55549927022841
623,-78.43477158078201,-1.0149159337337355,-110.59191014331505,-76.63915082962379,2.035540956301557,-79.8248669474626,-13.186304349718487,-31.837328917250954,-85.36496748234664,-91.03691305479215,-16.647680460411046,-71.02909861626391,-45.67093876333478,-115.01109294115726,-85.91002992192246,-50.96922555236062,-68.5503175600428,-92.36937168541266,-72.0802254193722,-71.39875959624892,-90.43941560633432,-73.69976963308287,-55.46352409526523,-106.26617507263492
624,-78.55317728417626,-2.7092714688243897,-109.58038621205912,-76.61336572329311,1.4103498482888341,-79.54208813439729,-14.192510885159097,-32.131611532085536,-85.35337127008523,-89.74275199720485,-16.30570021016689,-71.86031811509079,-46.443999698407644,-110.44771254424674,-86.05049006197159,-51.6376038768614,-67.1473158090683,-92.3315805601107,-71.23092626071731,-73.02815257050615,-90.43582523341325,-72.97201137696999,-54.58889448258416,-107.08196254606591
625,-78.61336172117754,-2.646611363480413,-110.1511812074156,-76.57866478987582,0.7413883124898778,-79.03293436128318,-24.874057447310005,-25.535461009027625,-85.50177248195416,-84.49680975208882,-17.275229977551557,-73.64037707359095,-49.35049237773977,-89.85062585185179,-87.17575303325061,-51.87584820397672,-68.18913551769815,-92.06607532397894,-73.82499277656039,-72.29455073603309,-90.43513007625464,-70.6987990223035,-63.317889666083374,-103.3766204215671
626,-78.17291543194736,-0.6821165053170755,-113.3357569937207,-76.47292739036916,0.5947999668131467,-78.76957239970858,-38.36429972737152,-17.86644794496187,-84.77617958168322,-69.96627658078546,-20.722110556111705,-77.5005662879128,-52.38518113246535,-64.93479308314208,-89.45614001322988,-50.3271507954375,-77.14644460345777,-90.46493050801486,-78.81033503211074,-70.76224625905883,-90.26575251985878,-65.49098536671065,-79.00010150210443,-98.86706331176596
627,-77.31419903207967,3.917126922680967,-118.44714736724772,-76.32136247491626,1.9641490146535054,-79.36601265407208,-64.78587624561116,-14.028900211105558,-82.8710932662293,-38.092768257786204,-27.140255955248513,-82.271013513746,-57.54960453830425,-42.76009362298988,-89.17611179492167,-44.93369476117843,-95.33338853217103,-86.97136936598828,-84.86859614061068,-63.16759857002347,-90.7005183553108,-57.84741247596521,-104.19810265362034,-95.06493255938321
628,-76.89034949841603,8.74906107792007,-124.37291527826953,-76.13224754241244,2.480086424897206,-78.8543962121264,-78.69633528885647,-18.440472868280786,-77.87663423968628,-18.26910293278266,-38.68813608275629,-83.30766456820895,-63.65629545548694,-34.608309249662554,-86.14505022836954,-39.945849955735405,-103.62875280528215,-84.16251586567871,-86.86575649188809,-66.48398364606994,-88.6043772945485,-46.32952707148934,-127.46147602648091,-94.08000906634683
629,-77.60903514627215,9.523896716773844,-128.398189213743,-76.14309815824829,3.463600939527629,-80.07824976706429,-60.96598063092921,-19.307107090400518,-81.3627439282966,-40.752527142507155,-29.217620572921582,-81.23635344817771,-61.05799418503127,-41.7328376913716,-87.21753042585009,-41.63410367142995,-100.9359015636608,-85.45304217184452,-84.07311534732035,-68.76718110788369,-89.40974359361574,-62.83098186075424,-83.73747752020908,-95.08144509549795
630,-77.9969809913895,8.099114305431597,-128.1416854656585,-76.105269847902,2.821909197495793,-79.72052782085782,-56.52484773949908,-17.896255186296468,-82.32896390692443,-50.94419482891951,-26.485946477569488,-80.70702224874343,-58.2841858300554,-43.667543045272105,-88.64175271387313,-43.59536170876236,-96.68518506202884,-85.78090272139575,-82.02559305009456,-69.28585486929062,-89.63512312642857,-65.59505249801661,-74.20757599900202,-95.28010569672239
631,-77.78980049747688,6.64671062084339,-125.06901217636337,-76.14416794067883,2.877720269511372,-80.00062828552943,-42.11739025568817,-16.54092689711383,-84.40438988938315,-77.1315195052971,-20.09571789981769,-76.1965581600541,-53.28749506895188,-53.39806914684509,-89.5587225952962,-47.70611587139958,-85.35322447707668,-88.51243366134744,-79.5375187794556,-69.70085005733382,-90.0795743702632,-71.30507014256145,-53.64903718105076,-98.16453908123465
632,-77.59274598207816,5.98733060225122,-120.69534747589196,-76.17471048387713,3.4644404094722376,-80.96299338600748,-42.362160949137476,-11.002487900642697,-85.67109565729852,-80.98552388142268,-16.690914087059443,-75.57407878200723,-51.68094744434054,-51.025119987967734,-90.71268094854248,-49.777500954150696,-80.59161370291365,-90.23712556347603,-79.79463228487391,-64.23979762841351,-90.48242798554473,-71.292071124913,-52.59883158694283,-100.48083616557237
633,-77.2124315246635,6.2982185170921845,-117.56438096718344,-76.37299166927058,4.255337134879376,-81.99001434634606,-43.604002616479086,-2.874556433726178,-86.7969659937487,-79.7900619367046,-14.669369731162146,-76.52293867191307,-51.094761005692135,-42.480548851104366,-92.77575867477039,-50.760715462604836,-77.8309399653763,-91.10703940528427,-80.34633221687855,-53.73874403145975,-90.81786328507145,-71.02207449964646,-50.92036879784954,-101.96977640525309
634,-77.4582694150485,4.799016173870301,-115.29865406923442,-76.5206822520525,4.716263455885303,-81.05380646705969,-47.59406852751181,-4.185005731048663,-86.58244311385639,-84.68100285352763,-14.86391964413285,-74.4188356509145,-50.54335596715222,-50.89621660283751,-92.16669751077494,-51.56868214409553,-73.39609301504915,-91.39740722077515,-82.73816583968711,-49.31483273310348,-90.65172711977502,-73.12676823578401,-42.12658424453163,-103.39690348749184
635,-77.49423664807279,11.199386230005599,-122.42613198881816,-76.61291749352283,7.599152368393105,-83.86621210425628,-74.19065893784989,-10.082665917380275,-81.09728976706948,-66.76521915288521,-21.156403615236677,-79.33745980497326,-52.56986715501229,-55.95309906107759,-91.4449753405486,-49.88718782532715,-76.3555540185619,-87.63020735558665,-86.89715259317396,-61.716237912892964,-89.88642494413918,-66.90147580413735,-59.67080684647674,-97.44746324259255
636,-77.57449074364187,11.959340630955941,-124.0652589145181,-76.79398315680604,9.926625006152104,-85.78832387003469,-80.5143981771219,-11.917442917745898,-77.86123957166134,-64.96912042373542,-24.859152314674322,-79.4706006253981,-54.83728539207879,-49.98865516682001,-91.2673167129235,-48.90555728403961,-77.57590758259128,-86.23241621477733,-87.63809443932026,-65.03787053453817,-88.86903787606725,-66.11145496369018,-58.965600664695245,-96.24895167982703
637,-77.68350631061256,13.022118654040998,-125.59554104777379,-76.92235454114558,10.521208208697656,-86.120893702487,-84.04495664240908,-12.5283300416647,-76.61803800443576,-67.76887981170287,-25.888462209151797,-78.60717768727815,-58.04338573836763,-35.26632149173486,-90.88785968037051,-47.31039700206359,-80.67627572707272,-85.63068308745696,-88.0258195841797,-65.38313535710219,-88.35174237398137,-67.43136768797683,-61.90868033332517,-94.79402865067684
638,-77.6814942365628,11.240600949677068,-124.674583950946,-76.94936875734034,9.529585877969565,-84.40290426146699,-82.7896044455003,-18.72931614887908,-76.5720015104679,-77.28437579381692,-28.274131625163424,-74.28093741755615,-56.23831964830202,-52.240624108106466,-87.22282608484701,-47.36220682423775,-81.0641580858891,-85.76743745587325,-88.18600423655666,-67.1355510986013,-87.98329435598954,-70.55334368734007,-57.45863958341312,-90.4467548113122
639,-77.06532052058212,9.960622752968638,-122.84952279602082,-76.9072007509513,9.019832841306746,-83.87735858167281,-80.75070269865111,-26.010269785146026,-74.38037272947918,-83.91101005056657,-26.406129183961454,-72.99496194563982,-55.450422945042966,-62.53660099333827,-84.19435918301443,-47.39365169526267,-81.1411931101802,-86.05832060674688,-87.67292215832484,-71.86588258272926,-86.8745776872875,-71.74976023911746,-54.40273865331229,-91.99123095346148
640,-76.84420494757511,9.348098819597245,-122.02083237830999,-76.88478375470791,8.426666479967782,-83.51045599833611,-81.04220681198007,-24.437597038604416,-75.38055272126962,-87.26755736214388,-25.389976785043498,-72.24024823730517,-54.312929233404354,-67.52332316315874,-84.08219694498509,-47.47718052740004,-80.8149573474625,-86.36893285472819,-87.89595477878848,-69.71112756766598,-87.45672385680086,-72.61965000160373,-52.49002717124169,-92.29516371153612
641,-75.0318035629149,9.210178531676943,-118.37236872067871,-76.55374297970361,7.234255452256729,-81.92429195794034,-84.83046914446285,-26.457098148941494,-73.17516456214754,-91.55800639687419,-28.252075985514654,-68.53798300393908,-55.34969921984218,-66.08287661497239,-82.94681495470878,-47.01251227326436,-80.96791957560256,-86.5381731834817,-88.25327492448663,-70.80179892909794,-84.38934810839496,-74.09833327643382,-57.05098988099015,-84.56621499980403
642,-74.02429596157934,9.109559549155172,-116.20803635759148,-76.33776725230082,6.09930593872628,-80.3120214992682,-85.37142263136136,-26.715013814486618,-72.92693217279931,-93.18336361534642,-28.346189336731566,-68.10260467688335,-55.80550725343134,-65.25088970287078,-82.61338020397181,-46.58765348183161,-81.05905780717585,-86.72474591621518,-88.32464858335322,-70.5976659163015,-83.90878921856918,-74.75737010213228,-55.67108298948567,-82.43099249467359
643,-74.36537285063805,8.281613071036595,-116.33011419427183,-76.21855805366273,5.671208057960888,-79.64438812108772,-86.81191718774369,-28.699780437401238,-71.60067106414363,-96.84075676270413,-30.082398205237297,-65.74230451363829,-57.26789964638924,-61.129402499150835,-81.86917984257133,-46.04289754941113,-81.35141864216345,-86.92648208294106,-88.40301707885966,-71.74845667393505,-80.64839490980833,-76.14542610155938,-59.03813182074105,-69.24721773421362
644,-74.23184717563007,7.128485478044751,-115.08393121832827,-76.00291536834766,5.231392366084836,-79.87721883218813,-87.4756737094885,-31.465262020210247,-70.00193079787557,-95.94759386235634,-32.53322403274567,-64.70868676045734,-60.55012655118133,-50.404768753534825,-81.22550702845489,-45.852369032044926,-82.374463767967,-86.13500472485745,-88.17928177901622,-73.57996585855501,-78.33378944361249,-75.94764707336047,-60.44849785904562,-72.11371784880973
645,-74.22754636056206,7.2378224685672965,-114.82189051981271,-76.09387971590976,4.117596971842243,-79.34837502987637,-88.14505020548992,-31.613509970625266,-69.54490925211076,-98.03413405855612,-32.09339233110576,-64.54420201669892,-61.670378940296466,-47.50973214967427,-81.16911233439075,-45.75418679368846,-82.55171492395874,-86.17742289428224,-88.28850044695382,-73.68341675751947,-76.3435617347867,-76.87052808801239,-59.302907689525725,-68.12977975993763
646,-74.54368504575558,7.345461497702066,-115.17045278108837,-76.15165577926106,4.155616636391701,-79.31938060828688,-87.60425204403485,-33.58053434831448,-67.97943607417702,-99.8756933491634,-31.99382401512067,-64.21687324167918,-60.854269255999206,-51.10969836699088,-80.76401363969394,-45.679463459946454,-82.25113617057238,-85.93160017236823,-88.2667390752255,-75.13040096821614,-75.7023708943395,-77.49645671140772,-57.2819304463323,-65.82601029886622
647,-74.40580457647029,8.871692890041391,-115.21451229271892,-76.37575556683632,3.174540845649983,-79.3603982726247,-89.35673203474879,-33.08504816988524,-67.2471299595366,-118.08777184929922,-40.814331076422924,-54.47187401720559,-61.93089617662144,-46.5589291311854,-80.99127629974191,-45.04601909676003,-83.81282427701767,-87.88753285101579,-88.31483756348446,-75.48215928482165,-60.70964904048269,-79.73513378987286,-64.47250472510353,58.16673177143344
648,-74.6007021098826,9.546400922933945,-116.53262732652315,-76.58255113640504,2.8956782812176454,-79.07121814615817,-89.18891356092851,-32.21026926738302,-68.54966408116536,-118.61728087224064,-41.537856709686885,-52.845643979824175,-61.41714946962526,-48.327374286532766,-81.00437100469948,-45.13099644685869,-83.74535028374206,-88.05297299713072,-88.38854914821867,-74.19254599648714,-65.93813660666584,-79.82381123260677,-66.1231411935783,58.36647158346354
649,-74.46492644461824,11.750023842063154,-117.18847566133888,-76.69257460487583,3.078485212394445,-79.57762342813483,-89.47375775361643,-30.272992200237184,-70.16100775917783,-121.9704566359849,-43.44162594038424,-50.93124280296841,-62.187302909404075,-44.4409832294746,-81.11331596549945,-44.898031159471216,-84.5447921135766,-89.28523627177961,-88.29479245010535,-72.82857494859452,-67.00970307737161,-79.05425128996067,-67.7595951753537,58.7790690810041
650,-74.26738449892363,11.986245911110673,-116.77561667229836,-76.70795433501385,3.1794876950858564,-79.91841201136901,-90.04980331077127,-29.949776420878823,-70.31639330046154,-118.61084563683997,-40.46735687344696,-51.7653620459284,-62.11603908624267,-44.4584235856242,-81.15726259245716,-45.01704621634092,-84.1785830433054,-89.40745537959931,-88.46802472471104,-72.51052791335279,-56.176931002900886,-78.28880011044595,-67.03876825685686,57.79913806469787
651,-74.32775661645725,12.65960249218357,-117.53450130828587,-76.64667421058489,3.335150891967344,-80.00837150319705,-90.42836384197196,-29.94042186400346,-70.1261683791682,-118.30611964219192,-39.921424550794015,-51.901966225845044,-61.88866265736506,-45.256001504802185,-81.22127882821314,-45.13402416170575,-83.80191457468761,-89.31561074640192,-88.51885314335945,-72.58290233475581,-42.91896862616721,-78.5466902170117,-66.75444029446788,59.24347669473753
652,-74.34812677632279,12.536955824184712,-117.66463822855631,-76.6752938796043,3.3953387171643015,-79.91679648760247,-90.14841030783951,-31.65157522364641,-69.50132999928529,-114.333256616367,-37.56532372826386,-53.91732511861249,-61.72931210133109,-45.86975466408848,-81.18314677360205,-45.307745304707446,-82.90640383318726,-89.02479078322722,-88.46283433642859,-73.81409674343584,-51.899268363842225,-78.11204808333056,-66.81529501316047,50.89447142855508
653,-74.74568120633921,12.862098843447287,-118.99546688672676,-76.75550427980146,3.4061135455902836,-79.81382519258904,-90.20482480627838,-32.43971827783146,-68.70672014588772,-113.50356171109058,-39.06605150758565,-54.40617707140845,-61.58776604501329,-47.06635777957399,-80.84015555290884,-45.280696199192285,-83.24131983858666,-88.46818323371495,-88.45008981298497,-74.39731529458885,-48.619557200950126,-77.42193517813669,-67.5972052504536,47.301167498179524
654,-75.34419708205463,13.278776501744433,-121.19154470956245,-76.79837576889862,3.4029547380007785,-79.67632394323071,-90.34031869312564,-33.56631900799593,-67.70573585499993,-112.1851265132755,-39.39632921225252,-55.77540806532129,-61.51500544989001,-47.76597988414945,-80.59783306486527,-45.24232930585459,-83.65299242964062,-87.45168387329511,-88.48270601077968,-75.18131382772965,-41.07997444808648,-77.41764051028383,-66.58735537103205,46.20353569733569
655,-75.4781228898426,13.714360392873997,-122.49414854959579,-76.81723045886804,3.1621221151828975,-79.30673757980942,-90.2368852797076,-33.09720930155156,-68.04362222232591,-112.30512401669384,-39.584185788200614,-56.12255318896724,-61.465185702020904,-48.017465334584244,-80.60292469658573,-44.97376026324774,-84.57658646818899,-87.39576970667662,-88.44385197521234,-74.85792510279288,-46.95356188179275,-77.29842042876493,-66.992375990042,44.80535364448766
656,-75.43244310321559,13.974551790794372,-122.91932482809047,-76.77293878720177,2.6431603913969437,-78.72090730876836,-89.8392454513657,-30.744623389968883,-69.97038516296786,-118.13453334198327,-43.111789068706855,-54.03900564055962,-61.66934729855169,-47.15962286110727,-80.77918122929874,-44.26370080135655,-87.25788786826526,-87.94836981672198,-88.46182860415269,-73.12668423213823,-60.18512490092553,-77.68618475606522,-68.77134809210258,51.91838916362934
657,-75.81809636635018,13.51012765810843,-124.26589952632413,-76.7661871630338,2.6286969575437205,-78.45723649909543,-90.30890669976115,-31.02964734633606,-69.5782789309634,-108.75375655352352,-33.733470206952354,-58.27990171644665,-61.075021122389295,-48.166632111170095,-80.91812177898042,-44.55083389475781,-86.30941908948134,-87.25565132966209,-88.43921018144475,-73.55396605298368,-48.105738963761596,-77.32558988887347,-62.77340581441331,38.452257631068306
658,-75.9588387618229,13.432615027681758,-125.32973742248801,-76.72689873608327,2.4994863790798534,-78.36968839390724,-90.1892596054205,-31.643456511264574,-69.13827606650328,-109.14744463253147,-35.767251494742474,-57.717769652405714,-60.76636901550646,-49.67714419038629,-80.6725497976475,-44.48024586967209,-86.60889948130753,-86.62534086083203,-88.42788252561009,-73.93274465949176,-50.714371705943556,-77.04319377322734,-64.75050530545175,31.889496473885334
659,-76.04410588653236,13.609877399953431,-126.44270045678869,-76.70441973860014,2.523110186114543,-78.40387241062562,-90.18196650587427,-31.985662246402747,-69.14269912994314,-110.88927453635384,-38.87078450221606,-56.94213169174676,-60.46260894179885,-51.15706812695421,-80.40552810979278,-44.05041207327485,-88.00696869614146,-86.5051097783505,-88.43405065047865,-73.90320796744659,-50.43589313812604,-76.2252671103285,-67.13043030564951,25.99174720748259
660,-75.95072666073408,13.903791210592567,-127.1622473699943,-76.68406497500038,2.464325043117521,-78.4230514287016,-89.72879848432193,-31.89205227741703,-69.36138143435375,-115.98014305875536,-44.53703756533432,-54.711294676414404,-60.66126107390764,-51.18205685133801,-80.2896649069122,-43.275965655435975,-90.64509564781483,-86.55425109244193,-88.45383413211735,-73.74864802351287,-60.21675700202677,-76.83110572482701,-70.54850338772525,35.69412009520342
661,-76.01569296869735,14.280928562210754,-128.47208256596488,-76.67486767270972,2.5007221282757435,-78.40755982121307,-89.71392468545906,-31.799836078048262,-69.51287372312832,-113.9910869741632,-43.22724947960427,-55.29597048816927,-60.57393834647674,-51.39033512609204,-80.24765370895479,-43.265598694598154,-90.74611699966825,-86.47594893822057,-88.43609429679493,-73.61545740267559,-60.94496833530652,-77.02864011896678,-69.75701650818158,32.3744036078201
662,-76.07010103113011,16.07499307072306,-129.08204466749493,-76.66957272564005,1.5860721262123096,-76.45387722696105,-89.28897994462153,-28.44094885816226,-72.66489874433725,-118.84486759186323,-47.56168384982882,-53.95414444499917,-61.31181313477261,-46.16533427637966,-80.57472640428877,-41.65916084973365,-96.23415801460881,-87.24517950604819,-88.38089526700449,-70.4082992030307,-71.91756426577636,-75.860966608687,-73.18030914544612,24.21453970593542
663,-76.12149554779005,15.868172378593021,-129.31603661149924,-76.61705579876906,1.8841889750958327,-76.77517431374874,-88.94263952638212,-28.68493676851044,-72.71386956852646,-112.045502066124,-45.24512377118802,-56.63952105907901,-61.12750163364412,-46.63490588343504,-80.61806284927378,-41.03003800354334,-98.09119138254113,-87.04843377725992,-88.34375792236052,-70.51304038386075,-74.7740984383421,-75.00114645085672,-70.27701057332202,-6.711305131512621
664,-76.1180044518587,15.787463179614816,-129.4193881282476,-76.57836217981345,2.127330918727986,-77.03956871217736,-88.72896525412942,-28.768949514948638,-72.72262700971201,-108.18423994623592,-42.50589390840578,-57.666105131712,-61.08020417698763,-46.86346171970065,-80.63678561413293,-40.59352686669342,-99.36056234521892,-86.88705233784913,-88.29007938130931,-70.67698283499338,-75.88991223607741,-75.80457084560298,-69.74012018143901,-18.984205800725526
665,-75.3499541016898,15.681774165393172,-124.12936906968265,-76.6163045988895,3.9067627698196694,-79.46637535156093,-87.72438290157288,-28.039586390001777,-73.34649411706394,-101.16644516784697,-40.60390036506273,-60.02944870602042,-60.98991738612255,-46.4801555490066,-80.93531865468368,-40.247304840818316,-100.35742302793889,-86.98310040520458,-88.16963441906347,-69.95854141113755,-81.0699151206587,-74.6797005351482,-70.35438695381548,-51.190260905704996
666,-75.19180321293622,15.549988534482077,-122.61411120029805,-76.59343634507135,5.032143082008376,-80.93560226949475,-87.26837852777592,-27.519092296034064,-73.62432592465557,-99.73283354314474,-39.59384923540798,-60.4496757733875,-60.93268357134419,-46.22494632805012,-81.15413733416665,-40.25367657584625,-100.31735677556148,-87.01606416280819,-88.11816016056532,-69.59469752092598,-82.45372658863647,-74.90175536045611,-70.21692257022919,-55.46667607860576
667,-75.73157116085719,17.747926158305294,-123.71139721592033,-76.59064679806741,5.76417276450322,-81.77330993782506,-84.98130733945587,-23.70766556117425,-77.17433391093942,-100.79817386311764,-39.3483867624386,-59.030642856635595,-60.93909559269475,-43.16712904312252,-81.69698245541599,-39.70300556952958,-103.67020713762184,-88.28482496923294,-87.67133534823469,-64.93672622536927,-87.2205084605849,-74.96355283431888,-73.04034281756198,-49.161239909122294
668,-75.8502560167461,15.788500399697323,-123.06890375103761,-76.8250467085227,6.536136349125973,-82.28016300006865,-83.27914404708045,-22.575318085721882,-77.89453948670102,-93.61286007608993,-31.615681421949223,-64.28859369285605,-58.46728812045401,-49.852997473589525,-82.30014506264529,-38.72098214464069,-106.88803918829319,-88.12676874130636,-87.92675254014105,-63.98568144441724,-88.11040547890065,-73.17405433733185,-69.72071194482783,-76.95079685629761
669,-75.7392000348051,13.444162034151397,-121.44449823326124,-76.97762816848154,7.336924555907954,-82.36223193938028,-81.52697925271168,-18.551690614943613,-79.87184393393709,-86.26032358782506,-26.819708777280994,-68.60468812215538,-56.472051550702915,-54.547771394839195,-83.67973277813222,-38.758574055155485,-107.35927143975269,-88.2390825149521,-88.01647274784447,-58.90754050689851,-89.70485764423334,-72.62431721404252,-67.02931165329949,-83.367045828602
670,-75.77554423271798,12.709936591605256,-121.04912088991794,-77.04259621006943,8.9110209910417,-82.93440763465192,-82.00642248736996,-13.290620041625253,-81.75373993788179,-82.60421865589818,-20.713491928745025,-72.5701147278602,-53.894102779026134,-49.99695753925491,-86.5837832567905,-38.532861414599545,-112.15489237192621,-89.56535160818137,-88.53077670763737,-52.4768081059699,-90.68841196287894,-73.65289237117885,-58.65111113478169,-86.25138725900554
